[info] runServer socketPath=/home/ubuntu/.cursor/projects/home-ubuntu-aws/worker.sock
[debug] Starting typescript-language-server npxPath=/usr/bin/npx
[debug] Child Typescript LSP process spawned with PID: 39600
[debug] Sending LSP initialize request
[info] Indexing now
[info] Getting tree structure for workspacePath=/home/ubuntu/aws
[debug] did not initialize LSP provider error=Request initialize failed with message: Could not find a valid TypeScript installation. Please ensure that the "typescript" dependency is installed in the workspace or that a valid `tsserver.path` is specified. Exiting.
[info] Syncing merkle subtree path=. localHash=f1c89458672bcd5b3fda0b8e157f60c3b32dddb7baab33c172908655ec68af27 remoteHash=
[info] Syncing merkle subtree path=pem_backup_20260123_231919 localHash=4863ed2b0c7889c2826c2fce8983edd75a0a88c37f6ccf20d3ebae10a9d86813 remoteHash=undefined
[info] Syncing merkle subtree path=baraem_191.sh localHash=c3399edc39d3210d1b4eaf50d7e4799ae9b632e5b4e2322303ee3ded298db2eb remoteHash=undefined
[info] Applying change type=add relativePath=baraem_191.sh
[info] Syncing merkle subtree path=rainbow_rsa.pem.pub localHash=2c04493931d531f30953a8297d35dfb74b3b1f5623107c96ab46bb324992e493 remoteHash=undefined
[info] Applying change type=add relativePath=rainbow_rsa.pem.pub
[info] Syncing merkle subtree path=.gitignore localHash=890cd8f72764c5aa0d57ee033b5646204eee9cbfc1074cbcc5b9782ad99ca27d remoteHash=undefined
[info] Applying change type=add relativePath=.gitignore
[info] Syncing merkle subtree path=pem_backup_20260123_231923 localHash=5772a388a8fd784d000928b9bd59d6fa56b5daa79fe082e1b2f92c612940cc3b remoteHash=undefined
[info] Syncing merkle subtree path=etc localHash=186d7ed3b25ab59e4a290cb4a68e1dca6c4ebd576d5e81496d69fcff8b77672b remoteHash=undefined
[info] Syncing merkle subtree path=eflip.sh localHash=2c0196b8fb0f680b876885a857651e1649d180e482cba34c179d586c29ecfee0 remoteHash=undefined
[info] Applying change type=add relativePath=eflip.sh
[info] Syncing merkle subtree path=pi_moon.ps1 localHash=79ad995dac4c09717a66c78658f2fca07b51b01d058f337439b117b92d26ded9 remoteHash=undefined
[info] Applying change type=add relativePath=pi_moon.ps1
[info] Syncing merkle subtree path=gnuboard5-playwright-auth_cursor localHash=99edd782cee6925dd41a69eae54e8abe8865d29be8c58464024b6b1d9094a314 remoteHash=undefined
[info] Syncing merkle subtree path=pi_moon.sh localHash=729086d9b6c2538f437ace59d1e254c4d8c1a848e7e761da0be24d774e200532 remoteHash=undefined
[info] Applying change type=add relativePath=pi_moon.sh
[info] Syncing merkle subtree path=baraem_131.sh localHash=64bb5f716dd5ba696b6f1e21c3be369047d2e0584a9451f9cc2d5bc7d618be10 remoteHash=undefined
[info] Applying change type=add relativePath=baraem_131.sh
[info] Syncing merkle subtree path=md localHash=e51eb56254b65469f03891035d0004529fe2f22a41412af955fb425b5c042d3b remoteHash=undefined
[info] Syncing merkle subtree path=notion localHash=73d7f71054e28983b0bb9db627f58c11e3b82f6ae0d3b1f242c93581399f5333 remoteHash=undefined
[info] Syncing merkle subtree path=pem localHash=4c686bcc3e38cb8d56886764c8b9d98d29fd12ccde5112a48aa325307116a22e remoteHash=undefined
[info] Syncing merkle subtree path=develofun.sh localHash=8beb57cd7eb7b89e8fbd89317e3484f6f129925ac5f3363ddbfa2112f9f5c968 remoteHash=undefined
[info] Applying change type=add relativePath=develofun.sh
[info] Syncing merkle subtree path=rainbow.sh localHash=c6dfd346aca78e3a8e48d3b82db502fff03a0630b98eacc822753037bb68ca6e remoteHash=undefined
[info] Syncing merkle subtree path=gnuboard-playwright-auth_claude localHash=f4e2404ece4d3633f3c639300b1d10c75718f0b74a81b17c8dc66e68b81058df remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231919/Baraem-Center.pem.backup localHash=a7a0ab0bb255a378e252ec1dc0c9564a6bb9827408f4b71967d5b12545773c59 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231919/baraem_dev.pem.backup localHash=31e5ad8cd63167b6d0b32a416a782111076a85a349c537f549e49663d2934c7b remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231919/baraem_131.pem.backup localHash=104554be9e460c121898e06d348ae133aaae8578753da5a8e6ec9339080d3c1d remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231919/baraem_main.pem.backup localHash=1a6b615699ff8e07ec0830bc891c7147d41cefdca8ee7eb414eb11709018c9c2 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231919/e_flip_private_key.pem.backup localHash=dd8a3e6249991637ba939e13b5551e45765e5311661b73e75093a04d72799e20 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231919/baraem_191.pem.backup localHash=fd65e9391ff420c6bf10d4d5bfbdc768be4351763236f158bb2c20894693b0a5 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231919/cawsbaraem_131.pem.backup localHash=f9d665af90d72f80a5c09bf3307284f66ed76c16adadc0603b175e02d40c737c remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231919/bagel.pem.backup localHash=9287f1d16651993ca576e2d6bc8a79f2ac3f098446ee4788536b7911f1d0e038 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/baraem_191.pem.backup localHash=fd65e9391ff420c6bf10d4d5bfbdc768be4351763236f158bb2c20894693b0a5 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/baraem_131.pem.backup localHash=104554be9e460c121898e06d348ae133aaae8578753da5a8e6ec9339080d3c1d remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/baraem_dev.pem.backup localHash=31e5ad8cd63167b6d0b32a416a782111076a85a349c537f549e49663d2934c7b remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/id_rsa_131.pem.backup localHash=3ecfe8ab8d88542253772b069368f9799c492e3d601791d24a90ccb120461ec3 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/minastik.pem.backup localHash=f785627cea9d015e3f63d2dcf09bdf6b1856d1858afcff292b45a6376b46114a remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/e_flip_private_key.pem.backup localHash=dd8a3e6249991637ba939e13b5551e45765e5311661b73e75093a04d72799e20 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/towndoctor.pem.backup localHash=49d713e189e408c30d7910d1f74905e904fbfe07b91fde42530fae9f626f5598 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/baraem_main.pem.backup localHash=1a6b615699ff8e07ec0830bc891c7147d41cefdca8ee7eb414eb11709018c9c2 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/pi_moon.pem.backup localHash=eab47f357bf53b1ae82d468f3607e81e57cdfdc7f07e607695d68f524d9539f0 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/cawsbaraem_131.pem.backup localHash=f9d665af90d72f80a5c09bf3307284f66ed76c16adadc0603b175e02d40c737c remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/star_defense-sungho_co_kr_NginX_cert.pem.backup localHash=c5e2500dd7433c7ba0bb749568c6dedc74038c2b198bc50fffee93eee6810ef4 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/ubpd.pem.backup localHash=339e9693a59924e1819786d1f4c32d4edb0fd9df82e9487f3283f44337f0301b remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/Baraem-Center.pem.backup localHash=a7a0ab0bb255a378e252ec1dc0c9564a6bb9827408f4b71967d5b12545773c59 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/bagel.pem.backup localHash=9287f1d16651993ca576e2d6bc8a79f2ac3f098446ee4788536b7911f1d0e038 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/superfreshmeal.pem.backup localHash=2b91491212a15114cc1ec3dbc792d1d74b00600a983762ecb07eed146f406d54 remoteHash=undefined
[info] Syncing merkle subtree path=pem_backup_20260123_231923/t14s_keu.pem.backup localHash=f1d3e417ccd029cf1bc1f35885ec419e35da04fda21a9d564166887aeca719dc remoteHash=undefined
